preset	collection	source	zone	type	gender	uvX	uvY	scaleX	scaleY	rot	txd	txt
FM_Tat_Award_M_004	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	-0.265000	0.275000	0.250000	0.280000	0.000000	mp_fm_tat_award_004	mp_fm_tat_award_004
FM_Tat_Award_M_005	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.230000	0.570000	0.220000	0.250000	0.000000	mp_fm_tat_award_005	mp_fm_tat_award_005
FM_Tat_Award_M_006	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	-0.330000	0.300000	0.200000	0.200000	0.000000	mp_fm_tat_award_006	mp_fm_tat_award_006
FM_Tat_Award_M_007	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_MALE	-0.500000	0.800000	0.180000	0.200000	0.000000	mp_fm_tat_award_007	mp_fm_tat_award_007
FM_Tat_Award_M_008	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.230000	0.250000	0.150000	0.150000	0.000000	mp_fm_tat_award_008	mp_fm_tat_award_008
FM_Tat_Award_M_009	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	-0.750000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_award_009	mp_fm_tat_award_009
FM_Tat_Award_M_010	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	-0.300000	0.450000	0.150000	0.180000	90.000000	mp_fm_tat_award_010	mp_fm_tat_award_010
FM_Tat_Award_M_011	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	-0.180000	0.600000	0.120000	0.120000	-6.840000	mp_fm_tat_award_011	mp_fm_tat_award_011
FM_Tat_Award_M_012	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	-0.180000	0.600000	0.120000	0.120000	-6.840000	mp_fm_tat_award_012	mp_fm_tat_award_012
FM_Tat_Award_M_013	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	-0.180000	0.600000	0.120000	0.120000	-6.840000	mp_fm_tat_award_013	mp_fm_tat_award_013
FM_Tat_Award_M_014	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.230000	0.220000	0.250000	0.000000	mp_fm_tat_award_014	mp_fm_tat_award_014
FM_Tat_Award_M_015	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_MALE	-0.500000	0.810000	0.180000	0.220000	0.000000	mp_fm_tat_award_015	mp_fm_tat_award_015
FM_Tat_Award_M_016	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.550000	0.215000	0.325000	0.000000	mp_fm_tat_award_016	mp_fm_tat_award_016
FM_Tat_Award_M_017	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.550000	0.215000	0.325000	0.000000	mp_fm_tat_award_017	mp_fm_tat_award_017
FM_Tat_Award_M_018	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.550000	0.215000	0.325000	0.000000	mp_fm_tat_award_018	mp_fm_tat_award_018
FM_Tat_Award_M_019	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.550000	0.215000	0.325000	0.000000	mp_fm_tat_award_019	mp_fm_tat_award_019
FM_Tat_M_000	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_DONTCARE	-0.345000	0.638000	0.250000	0.330000	0.000000	mp_fm_tat_000	mp_fm_tat_000
FM_Tat_M_001	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	0.510000	0.600000	0.300000	0.360000	0.000000	mp_fm_tat_001	mp_fm_tat_001
FM_Tat_M_002	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.150000	0.350000	0.350000	0.250000	0.000000	mp_fm_tat_002	mp_fm_tat_002
FM_Tat_M_003	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	0.500000	0.755000	0.180000	0.200000	0.000000	mp_fm_tat_003	mp_fm_tat_003
FM_Tat_M_004	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.720000	0.325000	0.270000	0.240000	0.000000	mp_fm_tat_004	mp_fm_tat_004
FM_Tat_M_005	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_MALE	-0.240000	0.560000	0.200000	0.350000	0.000000	mp_fm_tat_005	mp_fm_tat_005
FM_Tat_M_006	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_MALE	-0.260000	0.540000	0.147000	0.370000	0.000000	mp_fm_tat_006	mp_fm_tat_006
FM_Tat_M_007	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	-0.140000	0.320000	0.200000	0.260000	0.000000	mp_fm_tat_007	mp_fm_tat_007
FM_Tat_M_008	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.250000	0.320000	-0.192000	0.200000	0.000000	mp_fm_tat_008	mp_fm_tat_008
FM_Tat_M_009	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.230000	0.490000	0.240000	0.350000	0.000000	mp_fm_tat_009	mp_fm_tat_009
FM_Tat_M_010	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.830000	0.600000	0.120000	0.150000	0.000000	mp_fm_tat_010	mp_fm_tat_010
FM_Tat_M_011	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.140000	0.650000	0.100000	0.100000	9.720000	mp_fm_tat_011	mp_fm_tat_011
FM_Tat_M_012	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.750000	0.285000	0.300000	0.340000	0.000000	mp_fm_tat_012	mp_fm_tat_012
FM_Tat_M_013	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.280000	0.640000	0.130000	0.130000	0.000000	mp_fm_tat_013	mp_fm_tat_013
FM_Tat_M_014	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	0.700000	0.530000	0.147000	0.310000	0.000000	mp_fm_tat_014	mp_fm_tat_014
FM_Tat_M_015	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_MALE	0.480000	0.880000	0.060000	0.080000	0.000000	mp_fm_tat_015	mp_fm_tat_015
FM_Tat_M_016	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.470000	0.240000	0.360000	0.000000	mp_fm_tat_016	mp_fm_tat_016
FM_Tat_M_017	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	0.380000	0.320000	0.233000	0.250000	0.000000	mp_fm_tat_017	mp_fm_tat_017
FM_Tat_M_018	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	0.280000	0.530000	0.300000	0.330000	0.000000	mp_fm_tat_018	mp_fm_tat_018
FM_Tat_M_019	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.220000	0.470000	0.270000	0.360000	0.000000	mp_fm_tat_019	mp_fm_tat_019
FM_Tat_M_020	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.230000	0.480000	0.250000	0.350000	0.000000	mp_fm_tat_020	mp_fm_tat_020
FM_Tat_M_021	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.240000	0.320000	0.230000	0.250000	0.000000	mp_fm_tat_021	mp_fm_tat_021
FM_Tat_M_022	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	0.800000	0.320000	0.230000	0.250000	0.000000	mp_fm_tat_022	mp_fm_tat_022
FM_Tat_M_023	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.240000	0.350000	0.230000	0.250000	0.000000	mp_fm_tat_023	mp_fm_tat_023
FM_Tat_M_024	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.725000	0.460000	0.280000	0.290000	0.000000	mp_fm_tat_024	mp_fm_tat_024
FM_Tat_M_025	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.640000	0.600000	0.100000	0.100000	0.000000	mp_fm_tat_025	mp_fm_tat_025
FM_Tat_M_026	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.240000	0.300000	0.200000	0.300000	0.000000	mp_fm_tat_026	mp_fm_tat_026
FM_Tat_M_027	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	0.520000	0.760000	0.250000	0.250000	0.000000	mp_fm_tat_027	mp_fm_tat_027
FM_Tat_M_028	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	0.440000	0.440000	0.240000	0.220000	0.000000	mp_fm_tat_028	mp_fm_tat_028
FM_Tat_M_029	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.900000	0.240000	0.150000	0.150000	0.000000	mp_fm_tat_029	mp_fm_tat_029
FM_Tat_M_030	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.660000	0.110000	0.130000	0.000000	mp_fm_tat_030	mp_fm_tat_030
FM_Tat_M_031	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_MALE	0.528000	0.770000	0.256000	0.256000	0.000000	mp_fm_tat_031	mp_fm_tat_031
FM_Tat_M_032	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.260000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_032	mp_fm_tat_032
FM_Tat_M_033	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.260000	0.640000	0.400000	0.340000	0.000000	mp_fm_tat_033	mp_fm_tat_033
FM_Tat_M_034	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.840000	0.600000	0.200000	0.200000	0.000000	mp_fm_tat_034	mp_fm_tat_034
FM_Tat_M_035	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	1.100000	0.350000	0.300000	0.260000	0.000000	mp_fm_tat_035	mp_fm_tat_035
FM_Tat_M_036	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.725000	0.315000	0.300000	0.150000	0.000000	mp_fm_tat_036	mp_fm_tat_036
FM_Tat_M_037	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_MALE	0.250000	0.320000	0.200000	0.230000	0.000000	mp_fm_tat_037	mp_fm_tat_037
FM_Tat_M_038	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	-0.550000	0.450000	0.280000	0.250000	-180.000000	mp_fm_tat_038	mp_fm_tat_038
FM_Tat_M_039	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	-0.250000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_039	mp_fm_tat_039
FM_Tat_M_040	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	0.300000	0.550000	0.400000	0.300000	0.000000	mp_fm_tat_040	mp_fm_tat_040
FM_Tat_M_041	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_MALE	0.480000	0.850000	0.150000	0.100000	0.000000	mp_fm_tat_041	mp_fm_tat_041
FM_Tat_M_042	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	0.300000	0.400000	0.280000	0.280000	0.000000	mp_fm_tat_042	mp_fm_tat_042
FM_Tat_M_043	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_MALE	-0.250000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_043	mp_fm_tat_043
FM_Tat_M_044	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	-0.275000	0.490000	0.250000	0.250000	0.000000	mp_fm_tat_044	mp_fm_tat_044
FM_Tat_M_045	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.230000	0.480000	0.300000	0.370000	0.000000	mp_fm_tat_045	mp_fm_tat_045
FM_Tat_M_046	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_MALE	0.225000	0.485000	0.340000	0.330000	0.000000	mp_fm_tat_046	mp_fm_tat_046
FM_Tat_M_047	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_MALE	0.500000	0.880000	0.100000	0.140000	0.000000	mp_fm_tat_047	mp_fm_tat_047
FM_Tat_Award_F_000	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_HEAD	TYPE_TATTOO	GENDER_FEMALE	-0.500000	0.600000	0.450000	0.300000	0.000000	mp_fm_tat_award_000	mp_fm_tat_award_000
FM_Tat_Award_F_001	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	-0.350000	0.440000	0.130000	0.130000	0.000000	mp_fm_tat_award_001	mp_fm_tat_award_001
FM_Tat_Award_F_002	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	-0.500000	0.760000	0.150000	0.190000	0.000000	mp_fm_tat_award_002	mp_fm_tat_award_002
FM_Tat_Award_F_003	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	-0.350000	0.620000	0.150000	0.100000	0.000000	mp_fm_tat_award_003	mp_fm_tat_award_003
FM_Tat_Award_F_004	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	-0.270000	0.350000	0.200000	0.200000	0.000000	mp_fm_tat_award_004	mp_fm_tat_award_004
FM_Tat_Award_F_005	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.240000	0.570000	0.260000	0.260000	0.000000	mp_fm_tat_award_005	mp_fm_tat_award_005
FM_Tat_Award_F_006	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	-0.365000	0.300000	0.250000	0.250000	0.000000	mp_fm_tat_award_006	mp_fm_tat_award_006
FM_Tat_Award_F_007	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	-0.465000	0.800000	0.200000	0.200000	0.000000	mp_fm_tat_award_007	mp_fm_tat_award_007
FM_Tat_Award_F_008	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.230000	0.380000	0.200000	0.100000	0.000000	mp_fm_tat_award_008	mp_fm_tat_award_008
FM_Tat_Award_F_009	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	-0.730000	0.330000	0.250000	0.200000	0.000000	mp_fm_tat_award_009	mp_fm_tat_award_009
FM_Tat_Award_F_010	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.700000	0.380000	0.180000	0.200000	88.559998	mp_fm_tat_award_010	mp_fm_tat_award_010
FM_Tat_Award_F_011	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	-0.170000	0.610000	0.100000	0.100000	-5.400000	mp_fm_tat_award_011	mp_fm_tat_award_011
FM_Tat_Award_F_012	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	-0.170000	0.610000	0.100000	0.100000	-5.400000	mp_fm_tat_award_012	mp_fm_tat_award_012
FM_Tat_Award_F_013	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	-0.170000	0.610000	0.100000	0.100000	-5.400000	mp_fm_tat_award_013	mp_fm_tat_award_013
FM_Tat_Award_F_014	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.220000	0.350000	0.250000	0.150000	-4.600000	mp_fm_tat_award_014	mp_fm_tat_award_014
FM_Tat_Award_F_015	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.490000	0.800000	0.200000	0.200000	0.000000	mp_fm_tat_award_015	mp_fm_tat_award_015
FM_Tat_Award_F_016	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.234000	0.550000	0.245000	0.390000	0.000000	mp_fm_tat_award_016	mp_fm_tat_award_016
FM_Tat_Award_F_017	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.234000	0.550000	0.245000	0.390000	0.000000	mp_fm_tat_award_017	mp_fm_tat_award_017
FM_Tat_Award_F_018	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.234000	0.550000	0.245000	0.390000	0.000000	mp_fm_tat_award_018	mp_fm_tat_award_018
FM_Tat_Award_F_019	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.234000	0.550000	0.245000	0.390000	0.000000	mp_fm_tat_award_019	mp_fm_tat_award_019
FM_Tat_F_001	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.530000	0.600000	0.320000	0.320000	0.000000	mp_fm_tat_001	mp_fm_tat_001
FM_Tat_F_002	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.330000	0.450000	0.460000	0.350000	0.000000	mp_fm_tat_002	mp_fm_tat_002
FM_Tat_F_003	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.500000	0.780000	0.170000	0.200000	0.000000	mp_fm_tat_003	mp_fm_tat_003
FM_Tat_F_004	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.730000	0.360000	0.270000	0.180000	0.000000	mp_fm_tat_004	mp_fm_tat_004
FM_Tat_F_005	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.440000	0.500000	0.200000	0.300000	0.000000	mp_fm_tat_005	mp_fm_tat_005
FM_Tat_F_006	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	-0.060000	0.490000	0.147000	0.320000	0.000000	mp_fm_tat_006	mp_fm_tat_006
FM_Tat_F_007	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	-0.040000	0.300000	0.200000	0.240000	0.000000	mp_fm_tat_007	mp_fm_tat_007
FM_Tat_F_008	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.250000	0.380000	-0.192000	0.250000	0.000000	mp_fm_tat_008	mp_fm_tat_008
FM_Tat_F_009	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.230000	0.550000	0.330000	0.280000	0.000000	mp_fm_tat_009	mp_fm_tat_009
FM_Tat_F_010	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.650000	0.620000	0.130000	0.130000	0.000000	mp_fm_tat_010	mp_fm_tat_010
FM_Tat_F_011	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.140000	0.720000	0.080000	0.080000	9.720000	mp_fm_tat_011	mp_fm_tat_011
FM_Tat_F_012	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.740000	0.345000	0.280000	0.250000	0.000000	mp_fm_tat_012	mp_fm_tat_012
FM_Tat_F_013	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.330000	0.730000	0.120000	0.120000	0.000000	mp_fm_tat_013	mp_fm_tat_013
FM_Tat_F_014	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.100000	0.480000	0.147000	0.300000	0.000000	mp_fm_tat_014	mp_fm_tat_014
FM_Tat_F_015	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_LEFT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.470000	0.870000	0.070000	0.080000	0.000000	mp_fm_tat_015	mp_fm_tat_015
FM_Tat_F_016	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.220000	0.560000	0.300000	0.280000	0.000000	mp_fm_tat_016	mp_fm_tat_016
FM_Tat_F_017	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_LEG	TYPE_TATTOO	GENDER_FEMALE	0.680000	0.350000	0.232000	0.300000	0.000000	mp_fm_tat_017	mp_fm_tat_017
FM_Tat_F_018	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_RIGHT_ARM	TYPE_TATTOO	GENDER_FEMALE	0.480000	0.540000	0.240000	0.300000	0.000000	mp_fm_tat_018	mp_fm_tat_018
FM_Tat_F_019	multiplayer_overlays	update/update.rpf/common/data/effects/peds/multiplayer_overlays.xml	ZONE_TORSO	TYPE_TATTOO	GENDER_FEMALE	0.225000	0.540000	0.330000	0.300000	0.000000	mp_fm_tat_019	mp_fm_tat_019
